geneID,pathway,species,keggID,include,ensemblID
ACSM2A,Butanoate metabolism,Homo sapiens,hsa00650,TRUE,ENSG00000183747
ACSM2B,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000066813
ACSM2B,Butanoate metabolism,Homo sapiens,hsa00650,TRUE,ENSG00000066813
ACSM3,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000005187
ACSM3,Butanoate metabolism,Homo sapiens,hsa00650,TRUE,ENSG00000005187
ACSM4,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000215009
ACSM4,Butanoate metabolism,Homo sapiens,hsa00650,TRUE,ENSG00000215009
ACSM5,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000183549
ACSM5,Butanoate metabolism,Homo sapiens,hsa00650,TRUE,ENSG00000183549
ACSM6,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000173124
ACSM6,Butanoate metabolism,Homo sapiens,hsa00650,TRUE,ENSG00000173124
ACSS1,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000154930
ACSS1,Carbon metabolism,Homo sapiens,hsa01200,TRUE,ENSG00000154930
ACSS1,Pyruvate metabolism,Homo sapiens,hsa00620,TRUE,ENSG00000154930
ACSS1,Glycolysis / Gluconeogenesis,Homo sapiens,hsa00010,TRUE,ENSG00000154930
ACSS1,Propanoate metabolism,Homo sapiens,hsa00640,TRUE,ENSG00000154930
ACSS2,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000131069
ACSS2,Carbon metabolism,Homo sapiens,hsa01200,TRUE,ENSG00000131069
ACSS2,Pyruvate metabolism,Homo sapiens,hsa00620,TRUE,ENSG00000131069
ACSS2,Glycolysis / Gluconeogenesis,Homo sapiens,hsa00010,TRUE,ENSG00000131069
ACSS2,Propanoate metabolism,Homo sapiens,hsa00640,TRUE,ENSG00000131069
ACSS3,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000111058
ACSS3,Propanoate metabolism,Homo sapiens,hsa00640,TRUE,ENSG00000111058
ACTA2,Vascular smooth muscle contraction,Homo sapiens,hsa04270,TRUE,ENSG00000107796
ACTB,Phagosome,Homo sapiens,hsa04145,TRUE,ENSG00000075624
ACTB,Oxytocin signaling pathway,Homo sapiens,hsa04921,TRUE,ENSG00000075624
ACTB,Platelet activation,Homo sapiens,hsa04611,TRUE,ENSG00000075624
ACTB,Gastric acid secretion,Homo sapiens,hsa04971,TRUE,ENSG00000075624
ACTB,Thyroid hormone signaling pathway,Homo sapiens,hsa04919,TRUE,ENSG00000075624
ACTB,Rap1 signaling pathway,Homo sapiens,hsa04015,TRUE,ENSG00000075624
ACTB,Regulation of actin cytoskeleton,Homo sapiens,hsa04810,TRUE,ENSG00000075624
ACTB,Focal adhesion,Homo sapiens,hsa04510,TRUE,ENSG00000075624
ACTB,Apoptosis,Homo sapiens,hsa04210,TRUE,ENSG00000075624
ACTB,Hippo signaling pathway,Homo sapiens,hsa04390,TRUE,ENSG00000075624
ACTB,Leukocyte transendothelial migration,Homo sapiens,hsa04670,TRUE,ENSG00000075624
ACTB,Tight junction,Homo sapiens,hsa04530,TRUE,ENSG00000075624
ACTB,Adherens junction,Homo sapiens,hsa04520,TRUE,ENSG00000075624
ACTC1,Adrenergic signaling in cardiomyocytes,Homo sapiens,hsa04261,TRUE,ENSG00000159251
ACTC1,Cardiac muscle contraction,Homo sapiens,hsa04260,TRUE,ENSG00000159251
ACTG1,Phagosome,Homo sapiens,hsa04145,TRUE,ENSG00000184009
ACTG1,Oxytocin signaling pathway,Homo sapiens,hsa04921,TRUE,ENSG00000184009
ACTG1,Platelet activation,Homo sapiens,hsa04611,TRUE,ENSG00000184009
ACTG1,Thyroid hormone signaling pathway,Homo sapiens,hsa04919,TRUE,ENSG00000184009
ACTG1,Rap1 signaling pathway,Homo sapiens,hsa04015,TRUE,ENSG00000184009
ACTG1,Regulation of actin cytoskeleton,Homo sapiens,hsa04810,TRUE,ENSG00000184009
ACTG1,Focal adhesion,Homo sapiens,hsa04510,TRUE,ENSG00000184009
ACTG1,Apoptosis,Homo sapiens,hsa04210,TRUE,ENSG00000184009
ACTG1,Hippo signaling pathway,Homo sapiens,hsa04390,TRUE,ENSG00000184009
ACTG1,Leukocyte transendothelial migration,Homo sapiens,hsa04670,TRUE,ENSG00000184009
ACTG1,Tight junction,Homo sapiens,hsa04530,TRUE,ENSG00000184009
ACTG1,Adherens junction,Homo sapiens,hsa04520,TRUE,ENSG00000184009
ACTG2,Vascular smooth muscle contraction,Homo sapiens,hsa04270,TRUE,ENSG00000163017
ACTN1,Regulation of actin cytoskeleton,Homo sapiens,hsa04810,TRUE,ENSG00000072110
ACTN1,Focal adhesion,Homo sapiens,hsa04510,TRUE,ENSG00000072110
ACTN1,Leukocyte transendothelial migration,Homo sapiens,hsa04670,TRUE,ENSG00000072110
ACTN1,Tight junction,Homo sapiens,hsa04530,TRUE,ENSG00000072110
ACTN1,Adherens junction,Homo sapiens,hsa04520,TRUE,ENSG00000072110
ACTN2,Regulation of actin cytoskeleton,Homo sapiens,hsa04810,TRUE,ENSG00000077522
ACTN2,Focal adhesion,Homo sapiens,hsa04510,TRUE,ENSG00000077522
ACTN2,Leukocyte transendothelial migration,Homo sapiens,hsa04670,TRUE,ENSG00000077522
ACTN2,Tight junction,Homo sapiens,hsa04530,TRUE,ENSG00000077522
ACTN2,Adherens junction,Homo sapiens,hsa04520,TRUE,ENSG00000077522
ACTN3,Regulation of actin cytoskeleton,Homo sapiens,hsa04810,TRUE,ENSG00000248746
ACTN3,Focal adhesion,Homo sapiens,hsa04510,TRUE,ENSG00000248746
ACTN3,Leukocyte transendothelial migration,Homo sapiens,hsa04670,TRUE,ENSG00000248746
ACTN3,Tight junction,Homo sapiens,hsa04530,TRUE,ENSG00000248746
ACTN3,Adherens junction,Homo sapiens,hsa04520,TRUE,ENSG00000248746
ACTN4,Regulation of actin cytoskeleton,Homo sapiens,hsa04810,TRUE,ENSG00000130402
ACTN4,Focal adhesion,Homo sapiens,hsa04510,TRUE,ENSG00000130402
ACTN4,Leukocyte transendothelial migration,Homo sapiens,hsa04670,TRUE,ENSG00000130402
ACTN4,Tight junction,Homo sapiens,hsa04530,TRUE,ENSG00000130402
ACTN4,Adherens junction,Homo sapiens,hsa04520,TRUE,ENSG00000130402
ACVR1,Cytokine-cytokine receptor interaction,Homo sapiens,hsa04060,TRUE,ENSG00000115170
ACVR1,TGF-beta signaling pathway,Homo sapiens,hsa04350,TRUE,ENSG00000115170
ACVR1,Signaling pathways regulating pluripotency of stem cells,Homo sapiens,hsa04550,TRUE,ENSG00000115170
ACVR1B,Cytokine-cytokine receptor interaction,Homo sapiens,hsa04060,TRUE,ENSG00000135503
ACVR1B,TGF-beta signaling pathway,Homo sapiens,hsa04350,TRUE,ENSG00000135503
ACVR1B,Signaling pathways regulating pluripotency of stem cells,Homo sapiens,hsa04550,TRUE,ENSG00000135503
ACVR1C,TGF-beta signaling pathway,Homo sapiens,hsa04350,TRUE,ENSG00000123612
ACVR1C,Signaling pathways regulating pluripotency of stem cells,Homo sapiens,hsa04550,TRUE,ENSG00000123612
ACVR2A,Cytokine-cytokine receptor interaction,Homo sapiens,hsa04060,TRUE,ENSG00000121989
ACVR2A,TGF-beta signaling pathway,Homo sapiens,hsa04350,TRUE,ENSG00000121989
ACVR2A,Signaling pathways regulating pluripotency of stem cells,Homo sapiens,hsa04550,TRUE,ENSG00000121989
ACVR2B,Cytokine-cytokine receptor interaction,Homo sapiens,hsa04060,TRUE,ENSG00000114739
ACVR2B,TGF-beta signaling pathway,Homo sapiens,hsa04350,TRUE,ENSG00000114739
ACVR2B,Signaling pathways regulating pluripotency of stem cells,Homo sapiens,hsa04550,TRUE,ENSG00000114739
ACY1,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000243989
ACY1,Arginine biosynthesis,Homo sapiens,hsa00220,TRUE,ENSG00000243989
ACY1,Biosynthesis of amino acids,Homo sapiens,hsa01230,TRUE,ENSG00000243989
ACY1,2-Oxocarboxylic acid metabolism,Homo sapiens,hsa01210,TRUE,ENSG00000243989
ACYP1,Pyruvate metabolism,Homo sapiens,hsa00620,TRUE,ENSG00000119640
ACYP2,Pyruvate metabolism,Homo sapiens,hsa00620,TRUE,ENSG00000170634
ADA,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000196839
ADA,Purine metabolism,Homo sapiens,hsa00230,TRUE,ENSG00000196839
ADAM17,Notch signaling pathway,Homo sapiens,hsa04330,TRUE,ENSG00000151694
ADAM29,Metabolic pathways,Homo sapiens,hsa01100,TRUE,ENSG00000168594
ADAR,Cytosolic DNA-sensing pathway,Homo sapiens,hsa04623,TRUE,ENSG00000160710
ADCY1,Calcium signaling pathway,Homo sapiens,hsa04020,TRUE,ENSG00000164742
ADCY1,Gap junction,Homo sapiens,hsa04540,TRUE,ENSG00000164742
ADCY1,Long-term potentiation,Homo sapiens,hsa04720,TRUE,ENSG00000164742
ADCY1,GnRH signaling pathway,Homo sapiens,hsa04912,TRUE,ENSG00000164742
ADCY1,Inflammatory mediator regulation of TRP channels,Homo sapiens,hsa04750,TRUE,ENSG00000164742
ADCY1,Oxytocin signaling pathway,Homo sapiens,hsa04921,TRUE,ENSG00000164742
ADCY1,Vascular smooth muscle contraction,Homo sapiens,hsa04270,TRUE,ENSG00000164742
ADCY1,cGMP-PKG signaling pathway,Homo sapiens,hsa04022,TRUE,ENSG00000164742
ADCY1,Adrenergic signaling in cardiomyocytes,Homo sapiens,hsa04261,TRUE,ENSG00000164742
ADCY1,cAMP signaling pathway,Homo sapiens,hsa04024,TRUE,ENSG00000164742
ADCY1,Regulation of lipolysis in adipocytes,Homo sapiens,hsa04923,TRUE,ENSG00000164742
ADCY1,Platelet activation,Homo sapiens,hsa04611,TRUE,ENSG00000164742
ADCY1,Chemokine signaling pathway,Homo sapiens,hsa04062,TRUE,ENSG00000164742
ADCY1,GABAergic synapse,Homo sapiens,hsa04727,TRUE,ENSG00000164742
ADCY1,Retrograde endocannabinoid signaling,Homo sapiens,hsa04723,TRUE,ENSG00000164742
ADCY1,Glutamatergic synapse,Homo sapiens,hsa04724,TRUE,ENSG00000164742
ADCY1,Circadian entrainment,Homo sapiens,hsa04713,TRUE,ENSG00000164742
ADCY1,Cholinergic synapse,Homo sapiens,hsa04725,TRUE,ENSG00000164742
ADCY1,Estrogen signaling pathway,Homo sapiens,hsa04915,TRUE,ENSG00000164742
ADCY1,Aldosterone synthesis and secretion,Homo sapiens,hsa04925,TRUE,ENSG00000164742
ADCY1,Insulin secretion,Homo sapiens,hsa04911,TRUE,ENSG00000164742
ADCY1,Thyroid hormone synthesis,Homo sapiens,hsa04918,TRUE,ENSG00000164742
ADCY1,Gastric acid secretion,Homo sapiens,hsa04971,TRUE,ENSG00000164742
ADCY1,Salivary secretion,Homo sapiens,hsa04970,TRUE,ENSG00000164742
ADCY1,Pancreatic secretion,Homo sapiens,hsa04972,TRUE,ENSG00000164742
ADCY1,Bile secretion,Homo sapiens,hsa04976,TRUE,ENSG00000164742
ADCY1,Ovarian steroidogenesis,Homo sapiens,hsa04913,TRUE,ENSG00000164742
ADCY1,Longevity regulating pathway - multiple species,Homo sapiens,hsa04213,TRUE,ENSG00000164742
ADCY1,Longevity regulating pathway - mammal,Homo sapiens,hsa04211,TRUE,ENSG00000164742
ADCY1,Phospholipase D signaling pathway,Homo sapiens,hsa04072,TRUE,ENSG00000164742
ADCY1,Rap1 signaling pathway,Homo sapiens,hsa04015,TRUE,ENSG00000164742
ADCY1,Melanogenesis,Homo sapiens,hsa04916,TRUE,ENSG00000164742
ADCY1,Progesterone-mediated oocyte maturation,Homo sapiens,hsa04914,TRUE,ENSG00000164742
ADCY1,Oocyte meiosis,Homo sapiens,hsa04114,TRUE,ENSG00000164742
ADCY1,Purine metabolism,Homo sapiens,hsa00230,TRUE,ENSG00000164742
ADCY10,cAMP signaling pathway,Homo sapiens,hsa04024,TRUE,ENSG00000143199
ADCY10,Circadian entrainment,Homo sapiens,hsa04713,TRUE,ENSG00000143199
ADCY10,Purine metabolism,Homo sapiens,hsa00230,TRUE,ENSG00000143199
ADCY2,Calcium signaling pathway,Homo sapiens,hsa04020,TRUE,ENSG00000078295
ADCY2,Gap junction,Homo sapiens,hsa04540,TRUE,ENSG00000078295
ADCY2,GnRH signaling pathway,Homo sapiens,hsa04912,TRUE,ENSG00000078295
ADCY2,Inflammatory mediator regulation of TRP channels,Homo sapiens,hsa04750,TRUE,ENSG00000078295
ADCY2,Oxytocin signaling pathway,Homo sapiens,hsa04921,TRUE,ENSG00000078295
ADCY2,Vascular smooth muscle contraction,Homo sapiens,hsa04270,TRUE,ENSG00000078295
ADCY2,cGMP-PKG signaling pathway,Homo sapiens,hsa04022,TRUE,ENSG00000078295
ADCY2,Adrenergic signaling in cardiomyocytes,Homo sapiens,hsa04261,TRUE,ENSG00000078295
ADCY2,cAMP signaling pathway,Homo sapiens,hsa04024,TRUE,ENSG00000078295
ADCY2,Regulation of lipolysis in adipocytes,Homo sapiens,hsa04923,TRUE,ENSG00000078295
ADCY2,Platelet activation,Homo sapiens,hsa04611,TRUE,ENSG00000078295
ADCY2,Chemokine signaling pathway,Homo sapiens,hsa04062,TRUE,ENSG00000078295
ADCY2,GABAergic synapse,Homo sapiens,hsa04727,TRUE,ENSG00000078295
ADCY2,Retrograde endocannabinoid signaling,Homo sapiens,hsa04723,TRUE,ENSG00000078295
ADCY2,Glutamatergic synapse,Homo sapiens,hsa04724,TRUE,ENSG00000078295
ADCY2,Circadian entrainment,Homo sapiens,hsa04713,TRUE,ENSG00000078295
ADCY2,Cholinergic synapse,Homo sapiens,hsa04725,TRUE,ENSG00000078295
ADCY2,Estrogen signaling pathway,Homo sapiens,hsa04915,TRUE,ENSG00000078295
ADCY2,Aldosterone synthesis and secretion,Homo sapiens,hsa04925,TRUE,ENSG00000078295
ADCY2,Insulin secretion,Homo sapiens,hsa04911,TRUE,ENSG00000078295
ADCY2,Thyroid hormone synthesis,Homo sapiens,hsa04918,TRUE,ENSG00000078295
ADCY2,Gastric acid secretion,Homo sapiens,hsa04971,TRUE,ENSG00000078295
ADCY2,Salivary secretion,Homo sapiens,hsa04970,TRUE,ENSG00000078295
ADCY2,Pancreatic secretion,Homo sapiens,hsa04972,TRUE,ENSG00000078295
ADCY2,Bile secretion,Homo sapiens,hsa04976,TRUE,ENSG00000078295
ADCY2,Ovarian steroidogenesis,Homo sapiens,hsa04913,TRUE,ENSG00000078295
ADCY2,Glucagon signaling pathway,Homo sapiens,hsa04922,TRUE,ENSG00000078295
ADCY2,Longevity regulating pathway - multiple species,Homo sapiens,hsa04213,TRUE,ENSG00000078295
ADCY2,Longevity regulating pathway - mammal,Homo sapiens,hsa04211,TRUE,ENSG00000078295
ADCY2,Phospholipase D signaling pathway,Homo sapiens,hsa04072,TRUE,ENSG00000078295
ADCY2,Rap1 signaling pathway,Homo sapiens,hsa04015,TRUE,ENSG00000078295
ADCY2,Melanogenesis,Homo sapiens,hsa04916,TRUE,ENSG00000078295
ADCY2,Progesterone-mediated oocyte maturation,Homo sapiens,hsa04914,TRUE,ENSG00000078295
ADCY2,Oocyte meiosis,Homo sapiens,hsa04114,TRUE,ENSG00000078295
ADCY2,Purine metabolism,Homo sapiens,hsa00230,TRUE,ENSG00000078295
ADCY3,Calcium signaling pathway,Homo sapiens,hsa04020,TRUE,ENSG00000138031
ADCY3,Gap junction,Homo sapiens,hsa04540,TRUE,ENSG00000138031
ADCY3,GnRH signaling pathway,Homo sapiens,hsa04912,TRUE,ENSG00000138031
ADCY3,Inflammatory mediator regulation of TRP channels,Homo sapiens,hsa04750,TRUE,ENSG00000138031
ADCY3,Oxytocin signaling pathway,Homo sapiens,hsa04921,TRUE,ENSG00000138031
ADCY3,Vascular smooth muscle contraction,Homo sapiens,hsa04270,TRUE,ENSG00000138031
ADCY3,cGMP-PKG signaling pathway,Homo sapiens,hsa04022,TRUE,ENSG00000138031
ADCY3,Adrenergic signaling in cardiomyocytes,Homo sapiens,hsa04261,TRUE,ENSG00000138031
ADCY3,cAMP signaling pathway,Homo sapiens,hsa04024,TRUE,ENSG00000138031
ADCY3,Regulation of lipolysis in adipocytes,Homo sapiens,hsa04923,TRUE,ENSG00000138031
ADCY3,Platelet activation,Homo sapiens,hsa04611,TRUE,ENSG00000138031
ADCY3,Chemokine signaling pathway,Homo sapiens,hsa04062,TRUE,ENSG00000138031
ADCY3,GABAergic synapse,Homo sapiens,hsa04727,TRUE,ENSG00000138031
ADCY3,Retrograde endocannabinoid signaling,Homo sapiens,hsa04723,TRUE,ENSG00000138031
ADCY3,Glutamatergic synapse,Homo sapiens,hsa04724,TRUE,ENSG00000138031
ADCY3,Circadian entrainment,Homo sapiens,hsa04713,TRUE,ENSG00000138031
ADCY3,Cholinergic synapse,Homo sapiens,hsa04725,TRUE,ENSG00000138031
ADCY3,Estrogen signaling pathway,Homo sapiens,hsa04915,TRUE,ENSG00000138031
ADCY3,Aldosterone synthesis and secretion,Homo sapiens,hsa04925,TRUE,ENSG00000138031
ADCY3,Insulin secretion,Homo sapiens,hsa04911,TRUE,ENSG00000138031
ADCY3,Thyroid hormone synthesis,Homo sapiens,hsa04918,TRUE,ENSG00000138031
ADCY3,Gastric acid secretion,Homo sapiens,hsa04971,TRUE,ENSG00000138031
ADCY3,Salivary secretion,Homo sapiens,hsa04970,TRUE,ENSG00000138031
ADCY3,Pancreatic secretion,Homo sapiens,hsa04972,TRUE,ENSG00000138031
ADCY3,Bile secretion,Homo sapiens,hsa04976,TRUE,ENSG00000138031
ADCY3,Ovarian steroidogenesis,Homo sapiens,hsa04913,TRUE,ENSG00000138031
ADCY3,Vasopressin-regulated water reabsorption,Homo sapiens,hsa04962,TRUE,ENSG00000138031
ADCY3,Longevity regulating pathway - multiple species,Homo sapiens,hsa04213,TRUE,ENSG00000138031
ADCY3,Longevity regulating pathway - mammal,Homo sapiens,hsa04211,TRUE,ENSG00000138031
ADCY3,Phospholipase D signaling pathway,Homo sapiens,hsa04072,TRUE,ENSG00000138031
ADCY3,Rap1 signaling pathway,Homo sapiens,hsa04015,TRUE,ENSG00000138031
ADCY3,Melanogenesis,Homo sapiens,hsa04916,TRUE,ENSG00000138031
ADCY3,Progesterone-mediated oocyte maturation,Homo sapiens,hsa04914,TRUE,ENSG00000138031
ADCY3,Oocyte meiosis,Homo sapiens,hsa04114,TRUE,ENSG00000138031
ADCY3,Olfactory transduction,Homo sapiens,hsa04740,TRUE,ENSG00000138031
ADCY3,Purine metabolism,Homo sapiens,hsa00230,TRUE,ENSG00000138031
ADCY4,Calcium signaling pathway,Homo sapiens,hsa04020,TRUE,ENSG00000129467
ADCY4,Gap junction,Homo sapiens,hsa04540,TRUE,ENSG00000129467
ADCY4,GnRH signaling pathway,Homo sapiens,hsa04912,TRUE,ENSG00000129467
ADCY4,Inflammatory mediator regulation of TRP channels,Homo sapiens,hsa04750,TRUE,ENSG00000129467
ADCY4,Oxytocin signaling pathway,Homo sapiens,hsa04921,TRUE,ENSG00000129467
ADCY4,Vascular smooth muscle contraction,Homo sapiens,hsa04270,TRUE,ENSG00000129467
ADCY4,cGMP-PKG signaling pathway,Homo sapiens,hsa04022,TRUE,ENSG00000129467
ADCY4,Adrenergic signaling in cardiomyocytes,Homo sapiens,hsa04261,TRUE,ENSG00000129467
ADCY4,cAMP signaling pathway,Homo sapiens,hsa04024,TRUE,ENSG00000129467
ADCY4,Regulation of lipolysis in adipocytes,Homo sapiens,hsa04923,TRUE,ENSG00000129467
ADCY4,Platelet activation,Homo sapiens,hsa04611,TRUE,ENSG00000129467
ADCY4,Chemokine signaling pathway,Homo sapiens,hsa04062,TRUE,ENSG00000129467
ADCY4,GABAergic synapse,Homo sapiens,hsa04727,TRUE,ENSG00000129467
ADCY4,Retrograde endocannabinoid signaling,Homo sapiens,hsa04723,TRUE,ENSG00000129467
ADCY4,Glutamatergic synapse,Homo sapiens,hsa04724,TRUE,ENSG00000129467
ADCY4,Circadian entrainment,Homo sapiens,hsa04713,TRUE,ENSG00000129467
ADCY4,Cholinergic synapse,Homo sapiens,hsa04725,TRUE,ENSG00000129467
ADCY4,Estrogen signaling pathway,Homo sapiens,hsa04915,TRUE,ENSG00000129467
ADCY4,Aldosterone synthesis and secretion,Homo sapiens,hsa04925,TRUE,ENSG00000129467
ADCY4,Insulin secretion,Homo sapiens,hsa04911,TRUE,ENSG00000129467
ADCY4,Thyroid hormone synthesis,Homo sapiens,hsa04918,TRUE,ENSG00000129467
ADCY4,Gastric acid secretion,Homo sapiens,hsa04971,TRUE,ENSG00000129467
ADCY4,Salivary secretion,Homo sapiens,hsa04970,TRUE,ENSG00000129467
ADCY4,Pancreatic secretion,Homo sapiens,hsa04972,TRUE,ENSG00000129467
ADCY4,Bile secretion,Homo sapiens,hsa04976,TRUE,ENSG00000129467
ADCY4,Ovarian steroidogenesis,Homo sapiens,hsa04913,TRUE,ENSG00000129467
ADCY4,Longevity regulating pathway - multiple species,Homo sapiens,hsa04213,TRUE,ENSG00000129467
ADCY4,Longevity regulating pathway - mammal,Homo sapiens,hsa04211,TRUE,ENSG00000129467
ADCY4,Phospholipase D signaling pathway,Homo sapiens,hsa04072,TRUE,ENSG00000129467
ADCY4,Rap1 signaling pathway,Homo sapiens,hsa04015,TRUE,ENSG00000129467
ADCY4,Melanogenesis,Homo sapiens,hsa04916,TRUE,ENSG00000129467
ADCY4,Progesterone-mediated oocyte maturation,Homo sapiens,hsa04914,TRUE,ENSG00000129467
ADCY4,Oocyte meiosis,Homo sapiens,hsa04114,TRUE,ENSG00000129467
ADCY4,Taste transduction,Homo sapiens,hsa04742,TRUE,ENSG00000129467
ADCY4,Purine metabolism,Homo sapiens,hsa00230,TRUE,ENSG00000129467
ADCY5,Renin secretion,Homo sapiens,hsa04924,TRUE,ENSG00000173175
ADCY5,Gap junction,Homo sapiens,hsa04540,TRUE,ENSG00000173175
ADCY5,GnRH signaling pathway,Homo sapiens,hsa04912,TRUE,ENSG00000173175
ADCY5,Inflammatory mediator regulation of TRP channels,Homo sapiens,hsa04750,TRUE,ENSG00000173175
ADCY5,Oxytocin signaling pathway,Homo sapiens,hsa04921,TRUE,ENSG00000173175
ADCY5,Vascular smooth muscle contraction,Homo sapiens,hsa04270,TRUE,ENSG00000173175
ADCY5,cGMP-PKG signaling pathway,Homo sapiens,hsa04022,TRUE,ENSG00000173175
ADCY5,Adrenergic signaling in cardiomyocytes,Homo sapiens,hsa04261,TRUE,ENSG00000173175
ADCY5,cAMP signaling pathway,Homo sapiens,hsa04024,TRUE,ENSG00000173175
ADCY5,Regulation of lipolysis in adipocytes,Homo sapiens,hsa04923,TRUE,ENSG00000173175
ADCY5,Platelet activation,Homo sapiens,hsa04611,TRUE,ENSG00000173175
ADCY5,Chemokine signaling pathway,Homo sapiens,hsa04062,TRUE,ENSG00000173175
ADCY5,GABAergic synapse,Homo sapiens,hsa04727,TRUE,ENSG00000173175
ADCY5,Retrograde endocannabinoid signaling,Homo sapiens,hsa04723,TRUE,ENSG00000173175
ADCY5,Glutamatergic synapse,Homo sapiens,hsa04724,TRUE,ENSG00000173175
ADCY5,Circadian entrainment,Homo sapiens,hsa04713,TRUE,ENSG00000173175
ADCY5,Dopaminergic synapse,Homo sapiens,hsa04728,TRUE,ENSG00000173175
ADCY5,Serotonergic synapse,Homo sapiens,hsa04726,TRUE,ENSG00000173175
ADCY5,Cholinergic synapse,Homo sapiens,hsa04725,TRUE,ENSG00000173175
ADCY5,Estrogen signaling pathway,Homo sapiens,hsa04915,TRUE,ENSG00000173175
ADCY5,Aldosterone synthesis and secretion,Homo sapiens,hsa04925,TRUE,ENSG00000173175
ADCY5,Insulin secretion,Homo sapiens,hsa04911,TRUE,ENSG00000173175
ADCY5,Thyroid hormone synthesis,Homo sapiens,hsa04918,TRUE,ENSG00000173175
ADCY5,Gastric acid secretion,Homo sapiens,hsa04971,TRUE,ENSG00000173175
ADCY5,Salivary secretion,Homo sapiens,hsa04970,TRUE,ENSG00000173175
ADCY5,Pancreatic secretion,Homo sapiens,hsa04972,TRUE,ENSG00000173175
ADCY5,Bile secretion,Homo sapiens,hsa04976,TRUE,ENSG00000173175
ADCY5,Ovarian steroidogenesis,Homo sapiens,hsa04913,TRUE,ENSG00000173175
ADCY5,Longevity regulating pathway - multiple species,Homo sapiens,hsa04213,TRUE,ENSG00000173175
ADCY5,Longevity regulating pathway - mammal,Homo sapiens,hsa04211,TRUE,ENSG00000173175
ADCY5,Phospholipase D signaling pathway,Homo sapiens,hsa04072,TRUE,ENSG00000173175
ADCY5,Rap1 signaling pathway,Homo sapiens,hsa04015,TRUE,ENSG00000173175
ADCY5,Melanogenesis,Homo sapiens,hsa04916,TRUE,ENSG00000173175
ADCY5,Progesterone-mediated oocyte maturation,Homo sapiens,hsa04914,TRUE,ENSG00000173175
ADCY5,Oocyte meiosis,Homo sapiens,hsa04114,TRUE,ENSG00000173175
ADCY5,Purine metabolism,Homo sapiens,hsa00230,TRUE,ENSG00000173175
ADCY6,Renin secretion,Homo sapiens,hsa04924,TRUE,ENSG00000174233
ADCY6,Gap junction,Homo sapiens,hsa04540,TRUE,ENSG00000174233
ADCY6,GnRH signaling pathway,Homo sapiens,hsa04912,TRUE,ENSG00000174233
ADCY6,Inflammatory mediator regulation of TRP channels,Homo sapiens,hsa04750,TRUE,ENSG00000174233
ADCY6,Oxytocin signaling pathway,Homo sapiens,hsa04921,TRUE,ENSG00000174233
ADCY6,Vascular smooth muscle contraction,Homo sapiens,hsa04270,TRUE,ENSG00000174233
ADCY6,cGMP-PKG signaling pathway,Homo sapiens,hsa04022,TRUE,ENSG00000174233
ADCY6,Adrenergic signaling in cardiomyocytes,Homo sapiens,hsa04261,TRUE,ENSG00000174233
ADCY6,cAMP signaling pathway,Homo sapiens,hsa04024,TRUE,ENSG00000174233
ADCY6,Regulation of lipolysis in adipocytes,Homo sapiens,hsa04923,TRUE,ENSG00000174233
ADCY6,Platelet activation,Homo sapiens,hsa04611,TRUE,ENSG00000174233
ADCY6,Chemokine signaling pathway,Homo sapiens,hsa04062,TRUE,ENSG00000174233
ADCY6,GABAergic synapse,Homo sapiens,hsa04727,TRUE,ENSG00000174233
ADCY6,Retrograde endocannabinoid signaling,Homo sapiens,hsa04723,TRUE,ENSG00000174233
ADCY6,Glutamatergic synapse,Homo sapiens,hsa04724,TRUE,ENSG00000174233
ADCY6,Circadian entrainment,Homo sapiens,hsa04713,TRUE,ENSG00000174233
ADCY6,Cholinergic synapse,Homo sapiens,hsa04725,TRUE,ENSG00000174233
ADCY6,Estrogen signaling pathway,Homo sapiens,hsa04915,TRUE,ENSG00000174233
ADCY6,Aldosterone synthesis and secretion,Homo sapiens,hsa04925,TRUE,ENSG00000174233
ADCY6,Insulin secretion,Homo sapiens,hsa04911,TRUE,ENSG00000174233
ADCY6,Thyroid hormone synthesis,Homo sapiens,hsa04918,TRUE,ENSG00000174233
ADCY6,Gastric acid secretion,Homo sapiens,hsa04971,TRUE,ENSG00000174233
